
Beryle    	1	F	dark navy blue      	Healthy
Donn      	1	M	dark navy blue      	Healthy
Jillane   	1	F	warm purple         	Healthy
Crissy    	1	F	warm purple         	Radioactive
Colin     	1	M	dark navy blue      	Healthy
Katrina   	1	F	warm purple         	Healthy
Rutter    	1	M	warm purple         	Radioactive
Rosella   	1	F	dark navy blue      	Healthy
Tad       	1	M	dark navy blue      	Healthy
Dorise    	1	F	warm purple         	Healthy
Shaun     	1	F	warm purple         	Healthy
Ellary    	1	M	dark navy blue      	Healthy
Gill      	1	M	dark navy blue      	Healthy
Husain    	1	M	warm purple         	Healthy
Mabel     	1	F	dark navy blue      	Healthy
Lesly     	1	F	warm purple         	Healthy
Buiron    	1	M	warm purple         	Healthy
Rianon    	1	F	dark navy blue      	Healthy
Jaquith   	1	F	warm purple         	Radioactive
Shurwood  	1	M	warm purple         	Healthy
Thebault  	1	M	dark navy blue      	Healthy
Adams     	1	M	warm purple         	Healthy
Shaina    	1	F	warm purple         	Radioactive
Daren     	1	M	dark navy blue      	Healthy
Candide   	1	F	warm purple         	Healthy
Brittany  	0	F	warm purple         	Healthy
Shadow    	0	M	dark navy blue      	Healthy
Sandro    	0	M	warm purple         	Radioactive
Bel       	0	F	warm purple         	Healthy
Quincey   	0	M	warm purple         	Healthy
Theobald  	0	M	warm purple         	Radioactive
Shelley   	0	F	dark navy blue      	Healthy
Kaile     	0	F	dark navy blue      	Healthy
Tome      	0	M	warm purple         	Healthy
Kevan     	0	M	dark navy blue      	Healthy
Bogart    	0	M	warm purple         	Healthy
Austina   	0	F	warm purple         	Radioactive
Bobbi     	0	F	warm purple         	Radioactive
Delmar    	0	M	dark navy blue      	Healthy
Bengt     	0	M	dark navy blue      	Healthy
Meredeth  	0	M	dark navy blue      	Healthy
Wheeler   	0	M	warm purple         	Healthy
Leland    	0	M	dark navy blue      	Healthy
Brina     	0	F	warm purple         	Healthy
Jillane   	0	F	dark navy blue      	Healthy
Dede      	0	F	warm purple         	Healthy
Lindon    	0	M	dark navy blue      	Healthy
Darren    	0	M	warm purple         	Healthy
Ruprecht  	0	M	warm purple         	Healthy
Tarah     	0	F	dark navy blue      	Healthy
Lorene    	0	F	dark navy blue      	Healthy
Danella   	0	F	dark navy blue      	Healthy
Paton     	0	M	dark navy blue      	Healthy
Adella    	0	F	warm purple         	Healthy
Dolley    	0	F	warm purple         	Healthy
Sonnie    	0	F	warm purple         	Healthy
Tracey    	0	M	dark navy blue      	Healthy
Ruthy     	0	F	dark navy blue      	Healthy
------------------------------------------------------------------------
Brita     	10	F	warm purple         	Healthy
Kinnie    	10	M	dark navy blue      	Healthy
Quinn     	10	F	warm purple         	Radioactive
Kate      	10	F	dark navy blue      	Healthy
Gretna    	10	F	warm purple         	Radioactive
Josy      	10	F	warm purple         	Healthy
Darline   	9	F	warm purple         	Radioactive
Chester   	9	M	dark navy blue      	Healthy
Abby      	9	M	warm purple         	Radioactive
Minnie    	9	F	dark navy blue      	Radioactive
Rozelle   	9	F	warm purple         	Radioactive
Dulcine   	9	F	warm purple         	Radioactive
Angelica  	9	F	warm purple         	Radioactive
Dedra     	8	F	warm purple         	Radioactive
Gasparo   	8	M	dark navy blue      	Healthy
Danika    	8	F	warm purple         	Radioactive
Amby      	8	M	dark navy blue      	Healthy
Belinda   	8	F	warm purple         	Radioactive
Vivianna  	8	F	warm purple         	Radioactive
Collette  	8	F	warm purple         	Radioactive
Georgine  	8	F	warm purple         	Healthy
Rebekkah  	8	F	warm purple         	Radioactive
Delano    	8	M	dark navy blue      	Healthy
Kizzie    	8	F	warm purple         	Healthy
Meryl     	8	F	warm purple         	Radioactive
Bobbee    	7	F	warm purple         	Radioactive
Francine  	7	F	dark navy blue      	Healthy
Grantham  	7	M	warm purple         	Radioactive
Debi      	7	F	dark navy blue      	Healthy
Millisent 	7	F	warm purple         	Healthy
Shelley   	7	F	warm purple         	Radioactive
Hedy      	7	F	warm purple         	Radioactive
Sinclair  	7	M	warm purple         	Radioactive
Jarret    	7	M	warm purple         	Radioactive
Mallissa  	7	F	dark navy blue      	Healthy
Carmine   	7	F	warm purple         	Radioactive
Anstice   	7	F	warm purple         	Healthy
Tildy     	7	F	warm purple         	Radioactive
Annabelle 	7	F	dark navy blue      	Radioactive
Linette   	7	F	warm purple         	Healthy
Sallyanne 	7	F	warm purple         	Radioactive
Drucie    	7	F	warm purple         	Radioactive
Kean      	6	M	warm purple         	Radioactive
Veronika  	6	F	dark navy blue      	Healthy
Lynelle   	6	F	warm purple         	Radioactive
Shandie   	6	F	dark navy blue      	Healthy
Lisbeth   	6	F	warm purple         	Radioactive
Alonso    	6	M	warm purple         	Radioactive
Barney    	6	M	warm purple         	Radioactive
Velma     	6	F	warm purple         	Healthy
Fredericka	6	F	warm purple         	Radioactive
Gussie    	6	F	dark navy blue      	Radioactive
Christalle	6	F	warm purple         	Radioactive
Minette   	6	F	warm purple         	Radioactive
Courtney  	6	F	warm purple         	Radioactive
Kassey    	6	F	dark navy blue      	Radioactive
Jaimie    	6	M	warm purple         	Radioactive
Andonis   	6	M	warm purple         	Radioactive
Arch      	6	M	warm purple         	Radioactive
Lesley    	6	M	warm purple         	Radioactive
Lenette   	6	F	warm purple         	Radioactive
Kingston  	6	M	warm purple         	Radioactive
Dom       	6	M	warm purple         	Radioactive
Mirabella 	6	F	warm purple         	Radioactive
Robert    	6	M	warm purple         	Radioactive
Analise   	6	F	warm purple         	Radioactive
Chilton   	6	M	warm purple         	Radioactive
Michell   	5	F	dark navy blue      	Healthy
Salli     	5	F	warm purple         	Radioactive
Carlo     	5	M	warm purple         	Healthy
Benedicto 	5	M	warm purple         	Radioactive
Hewie     	5	M	warm purple         	Healthy
Decca     	5	M	dark navy blue      	Healthy
Gib       	5	M	warm purple         	Radioactive
Antone    	5	M	warm purple         	Radioactive
Gannie    	5	M	dark navy blue      	Radioactive
Chrystel  	5	F	warm purple         	Healthy
Ferdinanda	5	F	warm purple         	Radioactive
Zebedee   	5	M	warm purple         	Radioactive
Caritta   	5	F	warm purple         	Radioactive
Terence   	5	M	warm purple         	Radioactive
Siward    	5	M	warm purple         	Radioactive
Aloysius  	5	M	warm purple         	Radioactive
Lucian    	5	M	warm purple         	Healthy
Lane      	5	F	warm purple         	Radioactive
Roselia   	5	F	warm purple         	Radioactive
Renie     	5	F	dark navy blue      	Healthy
Dominik   	5	M	dark navy blue      	Radioactive
Harv      	5	M	warm purple         	Radioactive
Ilsa      	5	F	warm purple         	Healthy
Park      	5	M	dark navy blue      	Radioactive
Waldemar  	5	M	warm purple         	Healthy
Aubert    	5	M	warm purple         	Radioactive
Nathanil  	5	M	dark navy blue      	Radioactive
Karola    	5	F	warm purple         	Radioactive
Helaine   	5	F	warm purple         	Radioactive
Yorgo     	5	M	warm purple         	Radioactive
Robina    	4	F	warm purple         	Radioactive
Raimund   	4	M	dark navy blue      	Radioactive
Conrade   	4	M	warm purple         	Radioactive
Rollin    	4	M	warm purple         	Radioactive
Lyman     	4	M	warm purple         	Radioactive
Joellen   	4	F	dark navy blue      	Healthy
Braden    	4	M	warm purple         	Healthy
Ammamaria 	4	F	warm purple         	Radioactive
Zebulon   	4	M	dark navy blue      	Radioactive
Carter    	4	M	warm purple         	Healthy
Kiah      	4	F	warm purple         	Radioactive
Josiah    	4	M	warm purple         	Radioactive
Electra   	4	F	warm purple         	Radioactive
Alex      	4	M	warm purple         	Healthy
Lolita    	4	F	warm purple         	Radioactive
Wilton    	4	M	warm purple         	Healthy
Teddie    	4	F	dark navy blue      	Healthy
Gabriel   	4	M	dark navy blue      	Radioactive
Harmonia  	4	F	warm purple         	Healthy
Quinton   	4	M	warm purple         	Healthy
Casper    	4	M	dark navy blue      	Healthy
Dael      	4	F	warm purple         	Healthy
Halsey    	4	M	dark navy blue      	Radioactive
Mart      	4	M	warm purple         	Radioactive
Brandi    	4	F	warm purple         	Radioactive
Josee     	4	F	warm purple         	Radioactive
Elvina    	4	F	dark navy blue      	Healthy
Wolfie    	4	M	dark navy blue      	Healthy
Mathilda  	4	F	warm purple         	Healthy
Brigham   	4	M	dark navy blue      	Healthy
Abie      	4	M	warm purple         	Radioactive
Kristen   	4	F	warm purple         	Radioactive
Harmonie  	4	F	warm purple         	Radioactive
Luciana   	4	F	dark navy blue      	Healthy
Edyth     	3	F	dark navy blue      	Healthy
Devon     	3	F	warm purple         	Radioactive
Frans     	3	M	warm purple         	Healthy
Taddeusz  	3	M	warm purple         	Radioactive
Michele   	3	M	warm purple         	Radioactive
Kevon     	3	M	dark navy blue      	Healthy
Sharai    	3	F	warm purple         	Healthy
Drucill   	3	F	warm purple         	Radioactive
Durant    	3	M	warm purple         	Radioactive
Tanhya    	3	F	warm purple         	Radioactive
Candi     	3	F	warm purple         	Radioactive
Jessica   	3	F	warm purple         	Radioactive
Georges   	3	M	warm purple         	Healthy
Archibald 	3	M	dark navy blue      	Healthy
Zandra    	3	F	dark navy blue      	Healthy
Ibbie     	3	F	warm purple         	Healthy
Shannan   	3	M	warm purple         	Radioactive
Oralee    	3	F	dark navy blue      	Radioactive
Sarajane  	3	F	warm purple         	Healthy
Grayce    	3	F	warm purple         	Radioactive
Tabbitha  	3	F	warm purple         	Radioactive
Rriocard  	3	M	warm purple         	Radioactive
Irvin     	3	M	dark navy blue      	Healthy
Rosalynd  	3	F	warm purple         	Radioactive
Ryan      	3	M	dark navy blue      	Radioactive
Keelia    	3	F	warm purple         	Healthy
Gaby      	3	F	dark navy blue      	Healthy
Sigismond 	3	M	warm purple         	Radioactive
Claudelle 	3	F	dark navy blue      	Radioactive
Rose      	3	F	dark navy blue      	Healthy
Phineas   	3	M	warm purple         	Radioactive
Earl      	3	M	warm purple         	Healthy
Katey     	3	F	warm purple         	Radioactive
Reginald  	3	M	dark navy blue      	Healthy
Davidde   	3	M	warm purple         	Radioactive
Katrine   	3	F	warm purple         	Radioactive
Charlean  	2	F	warm purple         	Radioactive
Waring    	2	M	warm purple         	Radioactive
Madelon   	2	F	dark navy blue      	Healthy
Zonda     	2	F	warm purple         	Healthy
Florella  	2	F	warm purple         	Radioactive
Jorey     	2	F	warm purple         	Radioactive
Don       	2	M	warm purple         	Radioactive
Madelyn   	2	F	warm purple         	Healthy
Dacie     	2	F	warm purple         	Healthy
Beryle    	2	F	dark navy blue      	Healthy
Donn      	2	M	dark navy blue      	Radioactive
Jillane   	2	F	warm purple         	Radioactive
Crissy    	2	F	warm purple         	Radioactive
Colin     	2	M	dark navy blue      	Healthy
Katrina   	2	F	warm purple         	Healthy
Rutter    	2	M	warm purple         	Radioactive
Rosella   	2	F	dark navy blue      	Healthy
Tad       	2	M	dark navy blue      	Healthy
Dorise    	2	F	warm purple         	Healthy
Shaun     	2	F	warm purple         	Radioactive
Ellary    	2	M	dark navy blue      	Healthy
Gill      	2	M	dark navy blue      	Healthy
Husain    	2	M	warm purple         	Healthy
Mabel     	2	F	dark navy blue      	Healthy
Lesly     	2	F	warm purple         	Healthy
Buiron    	2	M	warm purple         	Healthy
Rianon    	2	F	dark navy blue      	Healthy
Jaquith   	2	F	warm purple         	Radioactive
Shurwood  	2	M	warm purple         	Radioactive
Thebault  	2	M	dark navy blue      	Healthy
Adams     	2	M	warm purple         	Radioactive
Shaina    	2	F	warm purple         	Radioactive
Daren     	2	M	dark navy blue      	Healthy
Candide   	2	F	warm purple         	Healthy
Brittany  	1	F	warm purple         	Radioactive
Shadow    	1	M	dark navy blue      	Healthy
Sandro    	1	M	warm purple         	Radioactive
Bel       	1	F	warm purple         	Healthy
Quincey   	1	M	warm purple         	Healthy
Theobald  	1	M	warm purple         	Radioactive
Shelley   	1	F	dark navy blue      	Healthy
Kaile     	1	F	dark navy blue      	Healthy
Tome      	1	M	warm purple         	Healthy
Kevan     	1	M	dark navy blue      	Healthy
Bogart    	1	M	warm purple         	Healthy
Austina   	1	F	warm purple         	Radioactive
Bobbi     	1	F	warm purple         	Radioactive
Delmar    	1	M	dark navy blue      	Healthy
Bengt     	1	M	dark navy blue      	Healthy
Meredeth  	1	M	dark navy blue      	Healthy
Wheeler   	1	M	warm purple         	Radioactive
Leland    	1	M	dark navy blue      	Healthy
Brina     	1	F	warm purple         	Healthy
Jillane   	1	F	dark navy blue      	Healthy
Dede      	1	F	warm purple         	Healthy
Lindon    	1	M	dark navy blue      	Healthy
Darren    	1	M	warm purple         	Healthy
Ruprecht  	1	M	warm purple         	Healthy
Tarah     	1	F	dark navy blue      	Healthy
Lorene    	1	F	dark navy blue      	Healthy
Danella   	1	F	dark navy blue      	Radioactive
Paton     	1	M	dark navy blue      	Healthy
Adella    	1	F	warm purple         	Healthy
Dolley    	1	F	warm purple         	Healthy
Sonnie    	1	F	warm purple         	Radioactive
Tracey    	1	M	dark navy blue      	Healthy
Ruthy     	1	F	dark navy blue      	Healthy
Mile      	0	M	warm purple         	Healthy
Iona      	0	F	dark navy blue      	Healthy
Perrine   	0	F	warm purple         	Healthy
Jenelle   	0	F	warm purple         	Radioactive
Berni     	0	F	dark navy blue      	Healthy
Malanie   	0	F	dark navy blue      	Healthy
Homer     	0	M	warm purple         	Radioactive
Alastair  	0	M	dark navy blue      	Healthy
Jarrod    	0	M	warm purple         	Healthy
Wang      	0	M	warm purple         	Radioactive
Dame      	0	M	dark navy blue      	Radioactive
Maxi      	0	F	dark navy blue      	Healthy
Dana      	0	F	warm purple         	Healthy
Avie      	0	F	dark navy blue      	Healthy
Darsey    	0	F	warm purple         	Radioactive
Domini    	0	F	dark navy blue      	Healthy
Marylou   	0	F	warm purple         	Radioactive
Farlay    	0	M	dark navy blue      	Healthy
Delinda   	0	F	warm purple         	Healthy
Alonso    	0	M	warm purple         	Radioactive
Della     	0	F	dark navy blue      	Healthy
Armando   	0	M	warm purple         	Radioactive
Nikola    	0	M	dark navy blue      	Healthy
Glenn     	0	F	warm purple         	Radioactive
Artemis   	0	M	dark navy blue      	Healthy
Carie     	0	F	dark navy blue      	Healthy
Fenelia   	0	F	warm purple         	Healthy
Evyn      	0	M	warm purple         	Healthy
Towney    	0	M	dark navy blue      	Healthy
Symon     	0	M	dark navy blue      	Healthy
Ibrahim   	0	M	warm purple         	Healthy
Crissie   	0	F	dark navy blue      	Healthy
Brier     	0	F	warm purple         	Healthy
Friedrick 	0	M	dark navy blue      	Healthy
Berni     	0	F	warm purple         	Healthy
Bendite   	0	F	dark navy blue      	Healthy
Emelyne   	0	F	dark navy blue      	Healthy
------------------------------------------------------------------------
Darline   	10	F	warm purple         	Radioactive
Chester   	10	M	dark navy blue      	Healthy
Abby      	10	M	warm purple         	Radioactive
Minnie    	10	F	dark navy blue      	Radioactive
Rozelle   	10	F	warm purple         	Radioactive
Dulcine   	10	F	warm purple         	Radioactive
Angelica  	10	F	warm purple         	Radioactive
Dedra     	9	F	warm purple         	Radioactive
Gasparo   	9	M	dark navy blue      	Healthy
Danika    	9	F	warm purple         	Radioactive
Amby      	9	M	dark navy blue      	Healthy
Belinda   	9	F	warm purple         	Radioactive
Vivianna  	9	F	warm purple         	Radioactive
Collette  	9	F	warm purple         	Radioactive
Georgine  	9	F	warm purple         	Radioactive
Rebekkah  	9	F	warm purple         	Radioactive
Delano    	9	M	dark navy blue      	Radioactive
Kizzie    	9	F	warm purple         	Radioactive
Meryl     	9	F	warm purple         	Radioactive
Bobbee    	8	F	warm purple         	Radioactive
Francine  	8	F	dark navy blue      	Healthy
Grantham  	8	M	warm purple         	Radioactive
Debi      	8	F	dark navy blue      	Radioactive
Millisent 	8	F	warm purple         	Healthy
Shelley   	8	F	warm purple         	Radioactive
Hedy      	8	F	warm purple         	Radioactive
Sinclair  	8	M	warm purple         	Radioactive
Jarret    	8	M	warm purple         	Radioactive
Mallissa  	8	F	dark navy blue      	Healthy
Carmine   	8	F	warm purple         	Radioactive
Anstice   	8	F	warm purple         	Radioactive
Tildy     	8	F	warm purple         	Radioactive
Annabelle 	8	F	dark navy blue      	Radioactive
Linette   	8	F	warm purple         	Healthy
Sallyanne 	8	F	warm purple         	Radioactive
Drucie    	8	F	warm purple         	Radioactive
Kean      	7	M	warm purple         	Radioactive
Veronika  	7	F	dark navy blue      	Healthy
Lynelle   	7	F	warm purple         	Radioactive
Shandie   	7	F	dark navy blue      	Radioactive
Lisbeth   	7	F	warm purple         	Radioactive
Alonso    	7	M	warm purple         	Radioactive
Barney    	7	M	warm purple         	Radioactive
Velma     	7	F	warm purple         	Healthy
Fredericka	7	F	warm purple         	Radioactive
Gussie    	7	F	dark navy blue      	Radioactive
Christalle	7	F	warm purple         	Radioactive
Minette   	7	F	warm purple         	Radioactive
Courtney  	7	F	warm purple         	Radioactive
Kassey    	7	F	dark navy blue      	Radioactive
Jaimie    	7	M	warm purple         	Radioactive
Andonis   	7	M	warm purple         	Radioactive
Arch      	7	M	warm purple         	Radioactive
Lesley    	7	M	warm purple         	Radioactive
Lenette   	7	F	warm purple         	Radioactive
Kingston  	7	M	warm purple         	Radioactive
Dom       	7	M	warm purple         	Radioactive
Mirabella 	7	F	warm purple         	Radioactive
Robert    	7	M	warm purple         	Radioactive
Analise   	7	F	warm purple         	Radioactive
Chilton   	7	M	warm purple         	Radioactive
Michell   	6	F	dark navy blue      	Healthy
Salli     	6	F	warm purple         	Radioactive
Carlo     	6	M	warm purple         	Healthy
Benedicto 	6	M	warm purple         	Radioactive
Hewie     	6	M	warm purple         	Radioactive
Decca     	6	M	dark navy blue      	Radioactive
Gib       	6	M	warm purple         	Radioactive
Antone    	6	M	warm purple         	Radioactive
Gannie    	6	M	dark navy blue      	Radioactive
Chrystel  	6	F	warm purple         	Radioactive
Ferdinanda	6	F	warm purple         	Radioactive
Zebedee   	6	M	warm purple         	Radioactive
Caritta   	6	F	warm purple         	Radioactive
Terence   	6	M	warm purple         	Radioactive
Siward    	6	M	warm purple         	Radioactive
Aloysius  	6	M	warm purple         	Radioactive
Lucian    	6	M	warm purple         	Radioactive
Lane      	6	F	warm purple         	Radioactive
Roselia   	6	F	warm purple         	Radioactive
Renie     	6	F	dark navy blue      	Healthy
Dominik   	6	M	dark navy blue      	Radioactive
Harv      	6	M	warm purple         	Radioactive
Ilsa      	6	F	warm purple         	Healthy
Park      	6	M	dark navy blue      	Radioactive
Waldemar  	6	M	warm purple         	Radioactive
Aubert    	6	M	warm purple         	Radioactive
Nathanil  	6	M	dark navy blue      	Radioactive
Karola    	6	F	warm purple         	Radioactive
Helaine   	6	F	warm purple         	Radioactive
Yorgo     	6	M	warm purple         	Radioactive
Robina    	5	F	warm purple         	Radioactive
Raimund   	5	M	dark navy blue      	Radioactive
Conrade   	5	M	warm purple         	Radioactive
Rollin    	5	M	warm purple         	Radioactive
Lyman     	5	M	warm purple         	Radioactive
Joellen   	5	F	dark navy blue      	Healthy
Braden    	5	M	warm purple         	Radioactive
Ammamaria 	5	F	warm purple         	Radioactive
Zebulon   	5	M	dark navy blue      	Radioactive
Carter    	5	M	warm purple         	Healthy
Kiah      	5	F	warm purple         	Radioactive
Josiah    	5	M	warm purple         	Radioactive
Electra   	5	F	warm purple         	Radioactive
Alex      	5	M	warm purple         	Healthy
Lolita    	5	F	warm purple         	Radioactive
Wilton    	5	M	warm purple         	Radioactive
Teddie    	5	F	dark navy blue      	Healthy
Gabriel   	5	M	dark navy blue      	Radioactive
Harmonia  	5	F	warm purple         	Healthy
Quinton   	5	M	warm purple         	Radioactive
Casper    	5	M	dark navy blue      	Healthy
Dael      	5	F	warm purple         	Radioactive
Halsey    	5	M	dark navy blue      	Radioactive
Mart      	5	M	warm purple         	Radioactive
Brandi    	5	F	warm purple         	Radioactive
Josee     	5	F	warm purple         	Radioactive
Elvina    	5	F	dark navy blue      	Healthy
Wolfie    	5	M	dark navy blue      	Healthy
Mathilda  	5	F	warm purple         	Radioactive
Brigham   	5	M	dark navy blue      	Healthy
Abie      	5	M	warm purple         	Radioactive
Kristen   	5	F	warm purple         	Radioactive
Harmonie  	5	F	warm purple         	Radioactive
Luciana   	5	F	dark navy blue      	Radioactive
Edyth     	4	F	dark navy blue      	Radioactive
Devon     	4	F	warm purple         	Radioactive
Frans     	4	M	warm purple         	Radioactive
Taddeusz  	4	M	warm purple         	Radioactive
Michele   	4	M	warm purple         	Radioactive
Kevon     	4	M	dark navy blue      	Healthy
Sharai    	4	F	warm purple         	Radioactive
Drucill   	4	F	warm purple         	Radioactive
Durant    	4	M	warm purple         	Radioactive
Tanhya    	4	F	warm purple         	Radioactive
Candi     	4	F	warm purple         	Radioactive
Jessica   	4	F	warm purple         	Radioactive
Georges   	4	M	warm purple         	Radioactive
Archibald 	4	M	dark navy blue      	Healthy
Zandra    	4	F	dark navy blue      	Radioactive
Ibbie     	4	F	warm purple         	Healthy
Shannan   	4	M	warm purple         	Radioactive
Oralee    	4	F	dark navy blue      	Radioactive
Sarajane  	4	F	warm purple         	Radioactive
Grayce    	4	F	warm purple         	Radioactive
Tabbitha  	4	F	warm purple         	Radioactive
Rriocard  	4	M	warm purple         	Radioactive
Irvin     	4	M	dark navy blue      	Healthy
Rosalynd  	4	F	warm purple         	Radioactive
Ryan      	4	M	dark navy blue      	Radioactive
Keelia    	4	F	warm purple         	Radioactive
Gaby      	4	F	dark navy blue      	Healthy
Sigismond 	4	M	warm purple         	Radioactive
Claudelle 	4	F	dark navy blue      	Radioactive
Rose      	4	F	dark navy blue      	Healthy
Phineas   	4	M	warm purple         	Radioactive
Earl      	4	M	warm purple         	Healthy
Katey     	4	F	warm purple         	Radioactive
Reginald  	4	M	dark navy blue      	Healthy
Davidde   	4	M	warm purple         	Radioactive
Katrine   	4	F	warm purple         	Radioactive
Charlean  	3	F	warm purple         	Radioactive
Waring    	3	M	warm purple         	Radioactive
Madelon   	3	F	dark navy blue      	Radioactive
Zonda     	3	F	warm purple         	Radioactive
Florella  	3	F	warm purple         	Radioactive
Jorey     	3	F	warm purple         	Radioactive
Don       	3	M	warm purple         	Radioactive
Madelyn   	3	F	warm purple         	Radioactive
Dacie     	3	F	warm purple         	Healthy
Beryle    	3	F	dark navy blue      	Healthy
Donn      	3	M	dark navy blue      	Radioactive
Jillane   	3	F	warm purple         	Radioactive
Crissy    	3	F	warm purple         	Radioactive
Colin     	3	M	dark navy blue      	Radioactive
Katrina   	3	F	warm purple         	Healthy
Rutter    	3	M	warm purple         	Radioactive
Rosella   	3	F	dark navy blue      	Healthy
Tad       	3	M	dark navy blue      	Healthy
Dorise    	3	F	warm purple         	Healthy
Shaun     	3	F	warm purple         	Radioactive
Ellary    	3	M	dark navy blue      	Radioactive
Gill      	3	M	dark navy blue      	Healthy
Husain    	3	M	warm purple         	Radioactive
Mabel     	3	F	dark navy blue      	Healthy
Lesly     	3	F	warm purple         	Healthy
Buiron    	3	M	warm purple         	Radioactive
Rianon    	3	F	dark navy blue      	Healthy
Jaquith   	3	F	warm purple         	Radioactive
Shurwood  	3	M	warm purple         	Radioactive
Thebault  	3	M	dark navy blue      	Healthy
Adams     	3	M	warm purple         	Radioactive
Shaina    	3	F	warm purple         	Radioactive
Daren     	3	M	dark navy blue      	Healthy
Candide   	3	F	warm purple         	Radioactive
Brittany  	2	F	warm purple         	Radioactive
Shadow    	2	M	dark navy blue      	Healthy
Sandro    	2	M	warm purple         	Radioactive
Bel       	2	F	warm purple         	Radioactive
Quincey   	2	M	warm purple         	Radioactive
Theobald  	2	M	warm purple         	Radioactive
Shelley   	2	F	dark navy blue      	Healthy
Kaile     	2	F	dark navy blue      	Radioactive
Tome      	2	M	warm purple         	Healthy
Kevan     	2	M	dark navy blue      	Radioactive
Bogart    	2	M	warm purple         	Radioactive
Austina   	2	F	warm purple         	Radioactive
Bobbi     	2	F	warm purple         	Radioactive
Delmar    	2	M	dark navy blue      	Healthy
Bengt     	2	M	dark navy blue      	Radioactive
Meredeth  	2	M	dark navy blue      	Radioactive
Wheeler   	2	M	warm purple         	Radioactive
Leland    	2	M	dark navy blue      	Radioactive
Brina     	2	F	warm purple         	Radioactive
Jillane   	2	F	dark navy blue      	Healthy
Dede      	2	F	warm purple         	Radioactive
Lindon    	2	M	dark navy blue      	Healthy
Darren    	2	M	warm purple         	Healthy
Ruprecht  	2	M	warm purple         	Radioactive
Tarah     	2	F	dark navy blue      	Healthy
Lorene    	2	F	dark navy blue      	Radioactive
Danella   	2	F	dark navy blue      	Radioactive
Paton     	2	M	dark navy blue      	Radioactive
Adella    	2	F	warm purple         	Healthy
Dolley    	2	F	warm purple         	Radioactive
Sonnie    	2	F	warm purple         	Radioactive
Tracey    	2	M	dark navy blue      	Healthy
Ruthy     	2	F	dark navy blue      	Healthy
Mile      	1	M	warm purple         	Radioactive
Iona      	1	F	dark navy blue      	Radioactive
Perrine   	1	F	warm purple         	Radioactive
Jenelle   	1	F	warm purple         	Radioactive
Berni     	1	F	dark navy blue      	Healthy
Malanie   	1	F	dark navy blue      	Healthy
Homer     	1	M	warm purple         	Radioactive
Alastair  	1	M	dark navy blue      	Healthy
Jarrod    	1	M	warm purple         	Healthy
Wang      	1	M	warm purple         	Radioactive
Dame      	1	M	dark navy blue      	Radioactive
Maxi      	1	F	dark navy blue      	Healthy
Dana      	1	F	warm purple         	Radioactive
Avie      	1	F	dark navy blue      	Radioactive
Darsey    	1	F	warm purple         	Radioactive
Domini    	1	F	dark navy blue      	Radioactive
Marylou   	1	F	warm purple         	Radioactive
Farlay    	1	M	dark navy blue      	Healthy
Delinda   	1	F	warm purple         	Radioactive
Alonso    	1	M	warm purple         	Radioactive
Della     	1	F	dark navy blue      	Radioactive
Armando   	1	M	warm purple         	Radioactive
Nikola    	1	M	dark navy blue      	Healthy
Glenn     	1	F	warm purple         	Radioactive
Artemis   	1	M	dark navy blue      	Healthy
Carie     	1	F	dark navy blue      	Healthy
Fenelia   	1	F	warm purple         	Radioactive
Evyn      	1	M	warm purple         	Radioactive
Towney    	1	M	dark navy blue      	Healthy
Symon     	1	M	dark navy blue      	Healthy
Ibrahim   	1	M	warm purple         	Radioactive
Crissie   	1	F	dark navy blue      	Healthy
Brier     	1	F	warm purple         	Healthy
Friedrick 	1	M	dark navy blue      	Healthy
Berni     	1	F	warm purple         	Healthy
Bendite   	1	F	dark navy blue      	Healthy
Emelyne   	1	F	dark navy blue      	Healthy
Langsdon  	0	M	warm purple         	Radioactive
Hannah    	0	F	dark navy blue      	Healthy
Alyce     	0	F	dark navy blue      	Radioactive
Mady      	0	F	warm purple         	Radioactive
Carlina   	0	F	dark navy blue      	Healthy
Tanny     	0	M	warm purple         	Radioactive
Lalo      	0	M	dark navy blue      	Radioactive
Janith    	0	F	dark navy blue      	Healthy
Beckie    	0	F	warm purple         	Radioactive
Fredra    	0	F	dark navy blue      	Healthy
Shanda    	0	F	warm purple         	Radioactive
Marlow    	0	M	dark navy blue      	Healthy
Daffy     	0	F	dark navy blue      	Healthy
Lula      	0	F	warm purple         	Healthy
Ammamaria 	0	F	dark navy blue      	Healthy
Vanessa   	0	F	warm purple         	Radioactive
Merilyn   	0	F	dark navy blue      	Healthy
Cherise   	0	F	dark navy blue      	Healthy
Ginni     	0	F	warm purple         	Radioactive
Querida   	0	F	dark navy blue      	Healthy
Lorie     	0	F	dark navy blue      	Healthy
Lucian    	0	M	warm purple         	Healthy
Jakie     	0	M	dark navy blue      	Healthy
Eldredge  	0	M	dark navy blue      	Healthy
Marcus    	0	M	dark navy blue      	Healthy
Nollie    	0	F	dark navy blue      	Healthy
Lowrance  	0	M	warm purple         	Healthy
------------------------------------------------------------------------
Dedra     	10	F	warm purple         	Radioactive
Gasparo   	10	M	dark navy blue      	Radioactive
Danika    	10	F	warm purple         	Radioactive
Amby      	10	M	dark navy blue      	Healthy
Belinda   	10	F	warm purple         	Radioactive
Vivianna  	10	F	warm purple         	Radioactive
Collette  	10	F	warm purple         	Radioactive
